,1,2,3,4
0,0.21952247619628906,0.2151339054107666,0.22030949592590332,0.21789979934692383
1,0.22047901153564453,0.21940922737121582,0.2259654998779297,0.2069857120513916
2,0.22273969650268555,0.2265918254852295,0.22843098640441895,0.2046346664428711
3,0.21332120895385742,0.22458291053771973,0.22607827186584473,0.22521281242370605
4,0.2262439727783203,0.22114086151123047,0.21976685523986816,0.21914172172546387
5,0.22324538230895996,0.2268083095550537,0.22480511665344238,0.22478389739990234
6,0.21252679824829102,0.22131919860839844,0.22470903396606445,0.2226557731628418
7,0.2213306427001953,0.22616791725158691,0.22104358673095703,0.22606444358825684
8,0.20335769653320312,0.22188472747802734,0.22775006294250488,0.20476222038269043
9,0.21480154991149902,0.21181917190551758,0.21983027458190918,0.21805095672607422
10,0.2243199348449707,0.21979570388793945,0.22337841987609863,0.22595858573913574
11,0.21533679962158203,0.21936631202697754,0.196519136428833,0.2128283977508545
12,0.22148823738098145,0.21641087532043457,0.21359848976135254,0.22730803489685059
13,0.22342228889465332,0.21583986282348633,0.22237110137939453,0.18933534622192383
14,0.23213744163513184,0.2242259979248047,0.2270984649658203,0.21152257919311523
15,0.22432208061218262,0.22607898712158203,0.2111520767211914,0.22230935096740723
16,0.21941876411437988,0.21830296516418457,0.2181100845336914,0.2201244831085205
17,0.22938776016235352,0.21985721588134766,0.22314190864562988,0.21071076393127441
18,0.22363948822021484,0.2196512222290039,0.23242449760437012,0.2204430103302002
19,0.22123932838439941,0.22103309631347656,0.21521639823913574,0.23343682289123535
